郏	jia2	228.9673763	143134		52					
乜	mie1	228.9673763	55							
铙	nao2	227.4358219	31115		153	135	金			
螯	ao2	227.4358219	112153	3134	251214			攵	虫	
夤	yin2	226.6700447	354		445	12512134			宀	
掾	yuan4	225.9042676	121		55	1353334	手			
仵	wu3	225.1384904	32		31	12	亻			十
琚	ju1	221.3096045	1121		513	12251	王		尸	十
嚭	pi3	221.3096045	121251431	251	1324	251	士	口		口
蝮	fu4	219.012273	251214		31	2511354	虫			日
屌	diao3	218.2464958	513		251	252	尸		口	
珉	min2	218.2464958	1121		51515		王			
殷	yan1	217.8559494	335115		3554				殳	
殷	yin3	217.8559494	335115		3554				殳	
膂	lv3	215.1833871	4153	313534	2511		方		月	
铬	ge4	215.1833871	31115		354	251	金		夂	口
峤	jiao4	215.1833871	252		3134	32	山		夭	
炅	gui4	212.1202784	2511		4334		日		火	
蕨	jue2	212.1202784	122		13	4315233534	草			
貔	pi2	211.3545012	3443533		325341	1535				
糨	jiang4	208.2913925	431234		515	251251214				口
赉	lai4	207.5256153	1431234		2534				贝	
镛	yung1	206.7598381	31115		413	51125112	金		广	
砀	dang4	205.2282837	13	251	533			口		
腩	nan3	205.2282837	3511		12	2543112	月		十	
铩	sha1	205.2282837	31115		34	1234	金			木
嫱	qiang2	205.2282837	531		12431	252511	女		十	
抟	tuan2	204.4625066	121		1154		手			
颙	yung2	203.6967294	251125214		132534				页	
薜	bi4	203.6967294	122		513251	4143112	草		尸	立
烷	wan2	202.165175	4334		445	1135	火		宀	
狴	bi4	202.165175	353		1535	121	犭			土
缃	xiang1	202.165175	551		1234	25111	纟		木	目
蝾	rong2	201.3993979	251214		12245	1234	虫		草	木
抻	chen1	200.6336207	121		25112		手			
嘞	lei5	200.6336207	251		122125112	53	口			力
爻	yao2	200.6336207	34		34					
嬛	huan2	200.2507321	531		25221	1	女		罒	
嬛	xuan1	200.2507321	531		25221	1	女		罒	
吋	cun4	199.8678435	251		124		口		寸	
疋	pi3	199.8678435	52134							
咋	zha4	195.0281317	251		31211		口			
黢	qu1	193.7416261	254312114444		54	34354				
狍	pao2	192.9758489	353		35	515	犭			
扁	pian1	192.9222445	4513		25122					
滁	chu2	192.2100717	441		52	3411234	水			人
烃	ting1	191.4442945	4334		54	121	火			
璺	wen4	189.9127402	3211	25125151145	1121	4			王	
呙	guo1	189.9127402	251		2534		口			
耋	die2	189.146963	121335		154	121	十			土
镏	liu2	187.6154087	31115		35453	25121	金			
痫	xian2	187.6154087	41341		425	1234	疒			木
祆	xian1	187.6154087	4524		1134					
轾	zhi4	186.8496315	1521		154	121	车			土
欸	ei1	186.0838543	54	31134	35	34				人
芩	qin2	183.0207456	122		34	45	草		人	
娩	mian3	181.4891912	531		35	25135	女			
娩	wan3	181.4891912	531		35	25135	女			
鼬	you4	181.4891912	321511	5445445	25121					
珐	fa4	181.4891912	1121		121	54	王		土	
墉	yung1	180.723414	121		413	51125112	土		广	
筮	shi4	179.9576369	314314		121	3434	竹			人
衩	cha3	179.5747483	45234		544				又	
衩	cha4	179.5747483	45234		544				又	
窣	su4	179.1918597	44534		41	343412	穴			人
瑗	yuan4	178.4260825	1121		3443	11354	王			
窸	xi1	177.6603053	44534		3431234	4544	穴			心
貊	mo4	176.128751	3443533		13	2511				白
椋	liang2	176.128751	1234		41	251234	木			口
畲	she1	176.128751	34	11234	25121		人			
铧	hua2	176.128751	31115		3235	12	金		亻	十
鸮	xiao1	176.128751	251	15	35451		口		鸟	
幷	bing4	175.3629738	3113		3112					
妊	ren4	174.5971966	531		3121		女			
疥	jie4	174.5971966	41341		34	32	疒		人	
珲	hui1	172.2998651	1121		45	1512	王			车
楸	qiu1	172.2998651	1234		31234	4334	木		禾	火
纥	ge1	171.1511993	551		315		纟			
纥	he2	171.1511993	551		315		纟			
窳	yu3	170.7683107	44534		33544	33544	穴			
煲	bao1	168.4709792	32	2511234	4334		亻	口	火	
钨	wu1	168.4709792	31115		3551		金			
郓	yun4	168.4709792	45	1521	52			车		
灏	hao4	167.705202	441		251141251234	132534	水		日	页
蓍	shi1	167.705202	122		121335	2511	草		十	日
茯	fu2	167.705202	122		32	1344	草		亻	大
硭	mang2	166.9394248	13251		122	415			草	
酢	cu4	166.5565363	1253511		31211		酉			
酢	zuo4	166.5565363	1253511		31211		酉			
旮	ga1	166.1736477	35		2511				日	
絷	zhi2	166.1736477	121354		554	234	手			
珪	gui1	166.1736477	1121		121	121	王		土	土
婺	wu4	163.8763161	54523	3134	531			攵	女	
璟	jing3	163.110539	1121		2511	41251234	王		日	
邴	bing3	163.110539	12534		52					
歃	sha4	162.3447618	312321511		35	34				人
鳕	xue3	162.3447618	35251211		14524444	511	鱼			
驺	zou1	162.3447618	551		35	511				
疡	yang2	161.5789846	41341		533		疒			
靺	mo4	160.8132074	1221	25112	11234					
烯	xi1	160.8132074	4334		34	13252	火			
洙	zhu1	160.8132074	441		311234		水			
鲧	gun3	160.8132074	35251211		3554	234	鱼			
驮	duo4	160.5068965	551		134				大	
偾	fen4	160.0474302	32		12122	2534	亻			贝
黩	du2	160.0474302	254312114444		125	44134			十	
孢	bao1	158.5158759	521		35	515				
鞨	he2	158.5158759	122125112		2511	35345			日	
媸	chi1	158.5158759	531		5221	251214	女			虫
缛	ru4	157.7500987	551		1311534	124	纟			寸
泖	mao3	157.7500987	441		353	52	水			
蟊	mao2	157.7500987	54523		251214	251214			虫	虫
锜	qi2	156.9843215	31115		134	12512	金		大	
轱	gu1	156.9843215	1521		12	251	车		十	口
旯	la2	156.9843215	2511		35		日			
椎	chui2	156.7928772	1234		32	411121	木		亻	
褫	chi3	155.4527672	45234		33	21531535				
妁	shuo4	155.4527672	531		354		女			
纛	dao4	155.4527672	11215521		251111234	3554234				
孛	bei4	154.68699	1245		521		十			
榜	bang4	154.3117592	1234		414345	4153	木			方
迓	ya4	153.9212128	1523		454				辶	
谶	chen4	153.1554356	45		34341534	211121111	讠		人	
檑	lei2	153.1554356	1234		14524444	25121	木			
瞿	ju4	152.9639913	2511125111		32	411121	目		亻	
墀	chi2	151.6238813	121		513	241343112	土		尸	水
闫	yan2	150.0923269	425		111					
祧	tiao1	150.0923269	4524		341	534				
氐	di1	149.7094383	35154							
氐	di3	149.7094383	35154							
蚺	ran2	149.3265497	251214		25211		虫			
姮	heng2	149.3265497	531		1	25111	女			日
獾	huan1	148.5607726	353		122	25125132411121	犭		草	口
郗	chi1	147.7949954	3413	252	52					
鼹	yan3	147.0292182	3215115445445		2511	445531			日	宀
菸	yan1	146.3170454	122		4153	3444	草		方	人
椤	luo2	145.4976639	1234		25221	354	木		罒	
矞	yu4	143.9661095	54523		25	34251				
钴	gu3	143.9661095	31115		12	251	金		十	口
柞	zuo4	143.2003323	1234		31211		木			
锴	kai3	140.1372236	31115		1535	32511	金			白
糸	mi4	140.1372236	554		234					
讬	tuo1	140.1372236	45		315		讠			
岿	kui1	139.3714464	252		23	511	山			
顷	qing1	138.8277446	15		132534				页	
菀	wan3	138.6056692	122		445	35455	草		宀	
晗	han2	138.6056692	2511		3445	251	日		人	口
茕	qiong2	137.0741149	12245		5	12	草			
荇	xing4	136.3083377	122		332	112	草		彳	
笮	ze2	136.3083377	314314		31211		竹			
喆	zhe2	136.3083377	121251	251	121	251	士	口	士	口
胪	lu2	135.5425605	3511		21	513	月			尸
馏	liu2	135.1596719	355		35453	25121				
馏	liu4	135.1596719	355		35453	25121				
箩	shi2	132.5560295	314314		25221	354	竹		罒	
箩	shi4	132.5560295	314314		25221	354	竹		罒	
傈	li4	131.7136746	32		125221	1234	亻		西	木
鞬	jian1	131.7136746	122125112		511112	54				
巯	qiu2	130.9478975	54121		4154	325				
鲽	die2	130.1821203	35251211		12215	1234	鱼			木
曌	zhao4	129.4163431	2511	3511	44534	121	日	月	穴	
猁	li4	129.4163431	353		31234	22	犭		禾	
钲	zheng1	127.1190116	31115		12121		金			
埙	xun1	127.1190116	121		251	2534	土		口	贝
涫	guan4	126.3532344	441		445	25151	水		宀	
铆	mao3	126.3532344	31115		353	52	金			
嗞	zi1	126.3532344	251		431	554554	口			
哙	kuai4	125.5874572	251		34	1154	口		人	
蜇	zhe1	125.2045686	121	3312	251214		手		虫	
蜇	zhe2	125.2045686	121	3312	251214		手		虫	
逑	qiu2	124.82168	1241344		454				辶	
炻	shi2	124.82168	4334		13	251	火			口
跹	xian1	124.0559029	2512121		312	454	足		丿	辶
铂	bo2	124.0559029	31115		32511		金		白	
徭	yao2	123.2901257	332		3443	311252	彳			
猞	she1	121.7585713	353		34	112251	犭		人	一
铖	cheng2	121.7585713	31115		135534		金			
邛	qiong2	121.7585713	121		52		工			
蓐	ru4	120.9927942	122		1311543	124	草			寸
佺	quan2	120.9927942	32		34	1121	亻		人	王
貘	mo4	120.227017	3443533		1222511134				莫	
凼	dang4	119.4612398	2534		52		水			
鋆	yun2	118.6954626	121	3541	34112431		土		金	
镗	tang1	118.6954626	31115		24345251	121	金			土
稹	zhen3	118.6954626	31234		12251111	34	禾		十	
涞	lai2	117.1639083	441		1431234		水			
炔	gui4	116.7810197	4334		5134		火			
炔	que1	116.7810197	4334		5134		火			
杲	gao3	116.3981311	2511		1234		日		木	
钎	qian1	116.3981311	31115		312		金			
陂	pi2	116.0152425	52		532	54				又
陂	po1	116.0152425	52		532	54				又
蜉	fu2	115.6323539	251214		3443	521	虫			
悱	fei3	115.6323539	442		2111	2111				
棻	fen1	114.8665767	12234	53	1234		草	刀	木	
珙	gong3	114.1007995	1121		1221	34	王			
栎	li4	114.1007995	1234		35234		木			
缳	huan2	113.3350224	551		25221	1	纟		罒	
脔	luan2	113.3350224	412234		2534	34				人
锝	de2	112.5692452	31115		2511	1124	金		日	
蕤	rui2	112.5692452	122		1353334	31121	草			
螈	yuan2	111.803468	251214		13	32511234	虫			白
荜	bi4	111.803468	122		1535	12	草			十
洌	lie4	111.803468	441		1354	22	水			
炆	wen2	111.803468	4334		41	34	火			
扛	gang1	111.167873	121		121		手			
獍	jing4	110.2719137	353		414312511	35	犭		立	儿
瘙	sao4	110.2719137	41341		544	251214	疒		又	虫
镍	nie4	110.2719137	31115		325111	1234	金		丿	木
粥	yu4	109.1309057	515		431234	515				
纩	kuang4	107.9745821	551		413		纟		广	
莳	shi4	106.4430278	122		2511	124	草		日	寸
旻	min2	106.4430278	2511		4134		日		文	
冼	xian3	105.6772506	41		3121	35	冫		丿	儿
鹬	yu4	103.3799191	54523	2534251	35451				鸟	
锒	lang2	103.3799191	31115		4511534		金			
氦	hai4	103.3799191	3115		415334					
湟	huang2	103.3799191	441		32511	1121	水		白	王
赑	bi4	102.6141419	2534		2534	2534	贝		贝	贝
篾	mie4	102.6141419	314314		25221	134534	竹		罒	
郅	zhi4	101.8483647	154	121	52			土		
堞	die2	101.0825875	121		12215	1234	土			木
暾	tun1	101.0825875	2511		41251521	3134	日			攵
鼐	nai4	100.3168103	53		25111	5132125			目	
鲟	xun2	100.3168103	35251211		511	124	鱼			寸
偬	zong3	100.3168103	32		35334	4544	亻			心
炝	qiang4	100.3168103	4334		34	55	火		人	
裎	cheng2	99.93392175	45234		251	1121			口	王
裎	cheng3	99.93392175	45234		251	1121			口	王
硌	ge4	99.55103316	13251		354	251			夂	口
咴	hui1	99.55103316	251		13	4334	口			火
竦	song3	98.78525598	41431		1251234		立			
邰	tai2	98.78525598	54	251	52			口		
蓼	liao3	97.63659022	122		541541	34333	草			人
蓼	lu4	97.63659022	122		541541	34333	草			人
琇	xiu4	97.25370163	1121		31234	53	王		禾	
苌	chang2	95.72214727	122		3154		草			
昺	bing3	95.72214727	2511		12534		日			
侔	mou2	94.95637009	32		54	3112	亻			
娠	shen1	94.95637009	531		13	11534	女			
腱	jian4	94.95637009	3511		511112	54	月			
鳃	sai1	94.95637009	35251211		25121	4544	鱼			心
洮	tao2	94.19059292	441		341	534	水			
眙	yi2	93.42481574	25111		54	251	目			口
尜	ga2	92.65903856	234		134	234			大	
蝰	kui2	91.89326138	251214		134	121121	虫		大	土
鼋	yuan2	91.1274842	1135		251	25115			口	
腚	ding4	90.36170702	3511		445	12134	月		宀	
瞵	lin2	90.36170702	25111		431234	354152	目			
椴	duan4	88.83015267	1234		32111	3554	木			殳
洹	huan2	88.83015267	441		1	25111	水			日
趺	fu1	88.06437549	2512121		1134		足			
庹	tuo3	88.06437549	413	1221	5134		广		尸	
盱	xu1	88.06437549	25111		112		目			
犍	jian1	88.06437549	3121		511112	54				
噻	sai1	88.06437549	251		4451122134	121	口		宀	土
镊	nie4	88.06437549	31115		122111	5454	金		耳	又
珥	er3	87.29859831	1121		122111		王		耳	
狃	niu3	87.29859831	353		5211		犭			
撄	ying1	86.53282113	121		25342534	531	手		贝	女
伈	xin3	86.53282113	32		4544		亻		心	
峄	yi4	86.53282113	252		54	112	山		又	
杌	wu4	86.53282113	1234		135		木			
镙	luo2	86.53282113	31115		25121	554234	金			
鏊	ao4	85.76704396	112153	3134	34112431			攵	金	
吡	bi3	85.76704396	251		15	35	口			匕
馐	xiu1	85.00126678	355		431113	5211				
鼍	tuo2	85.00126678	251251	251211	25125115		口		口	
荛	rao2	84.2354896	122		153	135	草			
昃	ze4	83.46971242	2511		13	34	日			人
蹼	pu3	82.70393524	2512121		22431	4311134	足			
娈	luan2	82.70393524	412234		531				女	
镝	di1	82.32104665	31115		4143	2512251	金			
镝	di2	82.32104665	31115		4143	2512251	金			
擀	gan3	81.93815806	121		12251112	34112	手		十	人
殳	shu1	81.93815806	3554				殳			
唵	an3	81.93815806	251		134	25115	口		大	
蟥	huang2	81.93815806	251214		1221	2512134	虫			
狁	yun3	81.17238089	353		54	35	犭			儿
雱	pang2	81.17238089	14524444		4153				方	
犰	qiu2	81.17238089	353		35		犭			
訾	zi1	80.7894923	212135		41	11251	止			
訾	zi3	80.7894923	212135		41	11251	止			
泷	long2	80.40660371	441		13534		水			
泷	shuang1	80.40660371	441		13534		水			
裢	lian2	80.40660371	45234		1512	454			车	辶
踟	chi2	80.40660371	2512121		31134	251	足			口
沭	shu4	80.40660371	441		1234	4	水		木	
鞡	la5	79.64082653	122125112		121	41431			手	立
嘬	chuai4	79.64082653	251		2511	122111	口		日	耳
嘬	zuo1	79.64082653	251		2511	122111	口		日	耳
厣	yan3	79.64082653	13	1344	25112			大		
锰	meng3	79.64082653	31115		521	25221	金			皿
焖	men4	79.64082653	4334		425	4544	火			心
瘐	yu3	78.87504935	41341		32151134		疒			
璁	cong1	78.10927217	1121		3253541	4544	王			心
骐	qi2	76.57771782	551		122111	34				
虺	hui1	76.57771782	135		251214				虫	
虺	hui3	76.57771782	135		251214				虫	
黟	yi1	76.57771782	254312114444		354	354				
腭	e4	76.57771782	3511		251251	115	月		口	
瘿	ying3	76.57771782	41341		25342534	531	疒		贝	女
芨	ji2	75.81194064	122		534		草			
稞	ke1	75.04616346	31234		25111234		禾			
囗	wei2	75.04616346	251				囗			
苡	yi3	75.04616346	122		54	34	草			人
酃	ling2	75.04616346	14524444251251	251	52			口		
妣	bi3	75.04616346	531		15	35	女			匕
瑷	ai4	74.28038628	1121		344345	1354	王			
戡	kan1	74.28038628	122111	345	1534					
蛉	ling2	74.28038628	251214		34	454	虫		人	
勐	meng3	74.28038628	521	25221	53			皿	力	
澍	shu4	74.28038628	441		121251431	124	水		士	寸
沨	feng1	73.5146091	441		35	34	水		几	
骘	zhi4	73.5146091	52	2121233	551			止		
雩	yu2	73.5146091	14524444		115					
筅	xian3	72.74883193	314314		3121	35	竹		丿	儿
郿	mei2	72.74883193	5213	25111	52			目		
诜	shen1	72.74883193	45		3121	35	讠		丿	儿
憷	chu4	72.74883193	442		12341234	52134			木	
郇	xun2	71.98305475	35	2511	52			日		
襦	ru2	71.98305475	45234		14524444	132522				
吖	a1	71.98305475	251		432		口			
檫	cha2	71.21727757	1234		445	35445411234	木		宀	
垭	ya1	71.21727757	121		122431		土			
飏	yang2	70.45150039	35	34	533		几			
邗	han2	70.45150039	112		52					
垓	gai1	69.68572321	121		415334		土			
佤	wa3	69.68572321	32		1554		亻			
苕	tiao2	69.68572321	122		53	251	草		刀	口
芫	yuan2	69.68572321	122		11	35	草			儿
矽	xi1	69.68572321	13	251	354			口		
謇	jian3	69.68572321	445	1122134	411	1251	宀			口
氟	fu2	68.91994604	3115		51532					
蝓	yu2	68.91994604	251214		341	251122	虫		人	月
煸	bian1	68.91994604	4334		4513	25122	火			
酮	tong2	68.15416886	1253511		25	1	酉			
锨	xian1	68.15416886	31115		3312	3534	金			
喈	jie1	68.15416886	251		1535	32511	口			白
沔	mian3	68.15416886	441		1255		水			
鲑	gui1	68.15416886	35251211		121	121	鱼		土	土
蜊	li2	67.38839168	251214		31234	22	虫		禾	
蕈	xun4	66.6226145	122		125221	251112	草		西	日
刭	jing3	66.6226145	54	121	22			工		
鲵	ni2	66.6226145	35251211		321511	35	鱼			儿
鄯	shan4	65.85683732	431112431	251	52			口		
愀	qiao3	65.85683732	442		31234	4334			禾	火
堠	hou4	65.85683732	121		32	5131134	土		亻	
纮	hong2	65.09106014	551		13	54	纟			
鳟	zun1	65.09106014	35251211		431253511	124	鱼			寸
瓤	rang2	65.09106014	412512513534	11221	33544		衣			
氰	qing2	65.09106014	3115		1121	2511				月
枸	gou3	64.78474927	1234		35	251	木			口
瀣	xie4	64.32528297	441		2135454	211121111	水			
鲰	zou1	64.32528297	35251211		122111	54	鱼		耳	又
肜	rong2	64.32528297	3511		333		月			
坩	gan1	63.55950579	121		12211		土			
陉	xing2	63.55950579	52		54	121				工
褰	qian1	63.55950579	445	1122134	413534		宀		衣	
渑	mian3	62.79372861	441		251	25115	水		口	
裣	lian3	62.79372861	45234		341	4431			人	
笫	zi3	62.79372861	314314		3523		竹			
荠	ji4	62.71715089	122		4134	32	草		文	
缗	min2	62.02795143	551		51515	2511	纟			日
阄	jiu1	62.02795143	425		35	25115				
佷	hen3	61.26217425	32		511534		亻			
疱	pao4	61.26217425	41341		35	515	疒			
玦	jue2	61.26217425	1121		5134		王			
尻	kao1	60.49639708	513		35		尸			
罴	pi2	60.49639708	25221		12154	4444	罒		土	火
艏	shou3	60.49639708	335414		431	325111				丿
燹	xian3	60.49639708	1353334	1353334	4334				火	
肏	cao4	59.7306199	34		2534	34				人
旒	liu2	59.7306199	4153		31	4154325	方			
孳	zi1	59.7306199	431554	554	521					
眭	sui1	59.7306199	25111		121	121	目		土	土
樯	qiang2	59.7306199	1234		12431	252511	木		十	
氖	nai3	58.96484272	3115		53					
鲶	nian2	58.96484272	35251211		3445	4544	鱼		人	心
珮	pei4	58.96484272	1121		35	1252	王		几	
倥	kong1	58.96484272	32		44534	121	亻		穴	
倥	kong3	58.96484272	32		44534	121	亻		穴	
泶	xue2	58.19906554	44345		2534				水	
蒹	jian1	58.19906554	122		4315112234		草			
枋	fang1	58.19906554	1234		4153		木		方	
菘	song1	58.19906554	122		1234	3454	草		木	
怛	da2	58.19906554	442		2511	1			日	
淝	fei2	57.43328836	441		3511	5215	水		月	
榉	ju3	57.43328836	1234		443134	112	木			
鲈	lu2	57.43328836	35251211		21	513	鱼			尸
忉	dao1	57.43328836	442		53				刀	
萑	huan2	57.43328836	122		32	411121	草		亻	
栳	lao3	56.66751118	1234		1213	35	木			匕
逋	bu1	56.66751118	1251124		454				辶	
觜	zi1	56.66751118	2121	35	35	35112	止	匕		
觜	zui3	56.66751118	2121	35	35	35112	止	匕		
蚍	pi2	56.66751118	251214		15	35	虫			匕
〇	ling2	56.66751118	5							
殍	piao3	56.66751118	1354		3443	521				
蝣	you2	56.66751118	251214		4153	31521	虫		方	
麂	ji3	55.90173401	4135221	1535	35		广	匕	几	
埚	guo1	55.90173401	121		251	2534	土		口	
焯	chao1	55.13595683	4334		212511	12	火			十
矬	cuo2	55.13595683	31134		3434	121			人	土
谰	lan2	55.13595683	45		425	125431234	讠			
趸	dun3	55.13595683	153		2512134				足	
縻	mi2	55.13595683	41312341234		554	234	广			
艨	meng2	54.37017965	335414		12245	11353334			草	
瓴	ling2	54.37017965	34	454	1554		人			
叻	le4	53.60440247	251		53		口		力	
蹚	tang1	53.60440247	2512121		24345	251121	足			口
佧	ka3	53.60440247	32		21124		亻			
勰	xie2	53.60440247	535353		25121	4544	力			心
桔	ju2	53.19854057	1234		121	251	木		士	口
翥	zhu4	52.83862529	12132511		541	541	十			
侪	chai2	52.83862529	32		4134	32	亻		文	
喱	li2	52.83862529	251		13	2511211	口			
桫	suo1	52.83862529	1234		441	2343	木		水	
漯	ta4	52.07284812	441		25121	554234	水			
茑	niao3	52.07284812	122		35451		草		鸟	
鲠	geng3	52.07284812	3525121	1	1251134		鱼			
跗	fu1	51.30707094	2512121		32	124	足		亻	寸
焓	han2	51.30707094	4334		3445	251	火		人	口
笤	tiao2	51.30707094	314314		53	251	竹		刀	口
磻	pan2	51.30707094	13251		3431234	25121				
洄	hui2	51.30707094	441		251	251	水		囗	口
篦	bi4	50.54129376	314314		325341	1535	竹			
鹕	hu2	50.54129376	12251	3511	35451		十	月	鸟	
雎	ju1	50.54129376	25111		32	411121			亻	
窨	xun1	50.15840517	44534		41431	2511	穴		立	日
窨	yin4	50.15840517	44534		41431	2511	穴		立	日
邽	gui1	49.77551658	121	121	52		土	土		
昉	fang3	49.77551658	2511		4153		日		方	
阋	xi4	49.77551658	425		321511	35				儿
夯	ben4	49.35433913	134		53		大		力	
钬	huo3	49.0097394	31115		4334		金		火	
咋	ze2	48.75703293	251		31211		口			
鹈	ti2	48.24396222	43	51523	35451				鸟	
艟	chong1	48.24396222	335414		41431	2511211			立	
疴	ke1	48.24396222	41341		12	251	疒			口
颎	jiong3	48.24396222	35	4334	132534		匕	火	页	
棼	fen2	47.47818505	12341234		34	53	木			刀
砬	la2	47.47818505	13	251	41431			口	立	
锍	liu3	47.47818505	31115		4154	325	金			
跸	bi4	47.47818505	2512121		1535	12	足			十
濉	sui1	47.47818505	441		25111	32411121	水		目	人
漭	mang3	47.47818505	441		122	1344132	水		草	大
逄	pang2	46.71240787	354	152	454		夂		辶	
埘	shi2	46.71240787	121		2511	124	土		日	寸
蝥	mao2	45.94663069	54523	3134	251214			攵	虫	
蚧	jie4	45.94663069	251214		34	32	虫		人	
塄	leng2	45.94663069	121		25221	4153	土		罒	方
萘	nai4	45.94663069	122		134	11234	草		大	
剡	shan4	45.5637421	4334	4334	22		火	火		
剡	yan3	45.5637421	4334	4334	22		火	火		
趿	ta1	45.18085351	2512121		534		足			
彖	tuan4	45.18085351	55		1353334					
郯	tan2	45.18085351	4334	4334	52		火	火		
鼙	pi2	45.18085351	1212514311254		325113	12	士			十
嘌	piao1	44.79796492	251		125221	11234	口		西	
嘌	piao4	44.79796492	251		125221	11234	口		西	
螫	shi4	44.41507633	1213234	3134	251214		土	攵	虫	
暐	wei3	44.41507633	2511		521	251152	日			口
鲇	nian2	44.41507633	35251211		21	251	鱼			口
蚜	ya2	44.41507633	251214		1523		虫			
帑	tang3	44.41507633	531	54	252		女	又		
孬	huai4	44.03218774	1324		531	521			女	
赟	yun1	43.64929916	4134	11212154	2534		文		贝	
溘	ke4	43.64929916	441		12154	25221	水		土	皿
璆	qiu2	43.64929916	1121		541541	34333	王			人
伷	zhou4	43.64929916	32		25121		亻			
稗	bai4	43.64929916	31234		325113	12	禾			十
洇	yan1	42.88352198	441		251	134	水		囗	大
洇	yin1	42.88352198	441		251	134	水		囗	大
岢	ke3	42.88352198	252		12	251	山			口
矸	gan1	42.88352198	13	251	112			口		
睃	suo1	42.1177448	25111		54	34354	目			
扦	qian1	42.1177448	121		312		手			
闿	kai3	42.1177448	425		252	515			山	
轳	lu2	41.35196762	1521		21	513	车			尸
蟛	peng2	41.35196762	251214		121251431	333	虫		士	
菔	fu2	41.35196762	122		3511	5254	草		月	
觋	xi2	41.35196762	1234341		25	35				儿
枥	li4	41.35196762	1234		13	53	木			力
哚	duo3	41.35196762	251		35	1234	口		几	木
烺	lang3	41.35196762	4334		4511534		火			
旄	mao2	40.96907903	4153		31	3115	方			
旄	mao4	40.96907903	4153		31	3115	方			
蛄	gu1	40.58619044	251214		12	251	虫		十	口
蚰	you2	40.58619044	251214		25121		虫			
锱	zi1	40.58619044	31115		555	25121	金			
醪	lao2	40.58619044	1253511		541541	34333	酉			人
倬	zhuo1	40.58619044	32		21	251112	亻			日
囟	xin4	40.58619044	3251		34					
狳	yu2	40.58619044	353		34	11234	犭		人	禾
耔	zi3	39.82041326	111234		521					
嗉	su4	39.82041326	251		1121	554234	口			
谘	zi1	39.82041326	45		413534	251	讠		冫	口
鞒	qiao2	39.82041326	122125112		3134	32			夭	
鋈	wu4	39.82041326	441	3134	34112431		水	夭	金	
曈	tong2	39.82041326	2511		41431	2511211	日		立	
毖	bi4	39.82041326	15	35	45434			匕		
潆	ying2	39.82041326	441		12245	554234	水		草	
鳐	yao2	39.82041326	35251211		3443	311252	鱼			
嬗	shan4	39.82041326	531		41	25251125111	女			囗
侑	you4	39.82041326	32		13	2511	亻			月
槎	cha2	39.82041326	1234		431113	121	木			
锑	ti1	39.05463609	31115		43	51523	金			
豳	bin1	39.05463609	252		1353334	1353334	山			
锕	a1	39.05463609	31115		52	12512	金			
渌	lu4	39.05463609	441		511	24134	水			水
禳	rang2	39.05463609	4524		413534	25125111221			衣	口
吽	hong1	38.6717475	251		3112		口			
吽	hou3	38.6717475	251		3112		口			
昽	long2	38.28885891	2511		13534		日			
辊	gun3	38.28885891	1521		2511	1535	车		日	
捭	bai3	37.90597032	121		325113	12	手			
捭	bai4	37.90597032	121		325113	12	手			
疣	you2	37.52308173	41341		1354		疒			
孥	nu2	37.52308173	531	54	521		女	又		
茇	ba2	37.52308173	122		134	54	草			又
芪	qi2	37.52308173	122		3515		草			
耪	pang3	37.52308173	111234		414345	4153				方
榫	sun3	37.52308173	1234		32411121	12	木		亻	十
蛩	qiong2	36.75730455	121	354	251214			几	虫	
薅	hao1	36.75730455	122		531	1311534124	草		女	
莰	kan3	36.75730455	122		121	3534	草		土	
萁	qi2	36.75730455	122		122111	34	草			
罨	yan3	36.75730455	25221		134	25115	罒		大	
龃	ju3	36.75730455	2121	52	25111		止			
蜞	qi2	36.75730455	251214		122111	34	虫			
酽	yan4	36.75730455	1253511		1224313		酉			
氪	ke4	35.99152737	3115		12251	35			十	
栲	kao3	35.99152737	1234		1213	15	木			
崤	yao2	35.99152737	252		34	132511	山			
钯	ba3	35.2257502	31115		5215		金			
钯	pa2	35.2257502	31115		5215		金			
镕	rong2	35.2257502	31115		445	3434251	金		宀	
捌	ba1	35.2257502	121		25153	22	手		口	
铋	bi4	35.2257502	31115		45434		金			
觚	gu1	35.2257502	35	35112	33544					
毽	jian4	35.2257502	3115		511112	54				
螽	zhong1	34.45997302	35444		251214	251214	夂		虫	虫
嫜	zhang1	34.45997302	531		414312511	12	女		立	
缒	zhui4	34.45997302	551		325151	454	纟			辶
刖	yue4	34.45997302	3511		22		月			
瘢	ban1	34.45997302	41341		335414	3554	疒			殳
茌	chi2	34.45997302	122		32	121	草		亻	十
砷	shen1	34.45997302	13251		25112					
骶	di3	34.45997302	25545	2511	35154			月		
糁	san3	34.45997302	431234		54134	333				
溏	tang2	34.45997302	441		413	5112251	水		广	
鹚	ci2	34.45997302	431	554554	35451				鸟	
穑	se4	34.45997302	31234		12431	252511	禾		十	
鲀	tun2	34.45997302	35251211		1525		鱼			
樘	cheng3	34.07708443	1234		24345251	121	木			土
樘	tang2	34.07708443	1234		24345251	121	木			土
坭	ni2	33.69419584	121		513	35	土		尸	匕
滹	hu1	33.69419584	441		215315	34312	水			
瞋	chen1	33.69419584	25111		12251111	34	目		十	
囝	jian3	33.69419584	251		521		口			
戽	hu4	33.69419584	4513		44	12				十
攮	nang3	33.69419584	121		1251245	251251112213534	手			口
